fecha,precio_eth,volumen_eth,eth_ballena_total,txs_ballena,bdi
2024-06-18,3483.42,449913.3014,0.0,0.0,1961.0
2024-06-19,3560.51,321500.0027,0.0,0.0,1943.0
2024-06-20,3513.08,329117.8453,0.0,0.0,1984.0
2024-06-21,3518.5,342155.102,0.0,0.0,1997.0
2024-06-22,3495.75,115774.6157,0.0,0.0,1997.0
2024-06-23,3420.91,133411.4304,0.0,0.0,1997.0
2024-06-24,3352.73,543370.4229,0.0,0.0,1973.0
2024-06-25,3394.91,240036.2236,0.0,0.0,1926.0
2024-06-26,3371.44,206949.3418,0.0,0.0,1964.0
2024-06-27,3450.44,201041.6609,0.0,0.0,2031.0
2024-06-28,3380.15,221634.3435,0.0,0.0,2050.0
2024-06-29,3378.8,88329.7651,0.0,0.0,2050.0
2024-06-30,3438.16,141221.6185,0.0,0.0,2050.0
2024-07-01,3442.2,224273.2122,0.0,0.0,2158.0
2024-07-02,3421.35,137932.7014,0.0,0.0,2179.0
2024-07-03,3295.48,310408.451,0.0,0.0,2064.0
2024-07-04,3059.7,450402.5692,0.0,0.0,2021.0
2024-07-05,2981.78,886994.3753,0.0,0.0,1966.0
2024-07-06,3066.83,214487.9713,0.0,0.0,1966.0
2024-07-07,2931.0,179892.7612,0.0,0.0,1966.0
2024-07-08,3019.01,500445.0105,0.0,0.0,1940.0
2024-07-09,3066.65,280358.1424,0.0,0.0,1894.0
2024-07-10,3101.05,270827.0844,0.0,0.0,1939.0
2024-07-11,3099.57,289229.32,0.0,0.0,1947.0
2024-07-12,3133.88,185745.1825,0.0,0.0,1997.0
2024-07-13,3175.93,119302.4769,0.0,0.0,1997.0
2024-07-14,3245.08,165430.7716,0.0,0.0,1997.0
2024-07-15,3483.39,314296.8452,0.0,0.0,1993.0
2024-07-16,3444.13,376128.7869,0.0,0.0,1942.0
2024-07-17,3387.05,297812.5162,0.0,0.0,1890.0
2024-07-18,3426.5,241950.3457,0.0,0.0,1912.0
2024-07-19,3503.53,299511.6422,0.0,0.0,1902.0
2024-07-20,3517.5,147510.8165,0.0,0.0,1902.0
2024-07-21,3535.92,218890.9656,0.0,0.0,1902.0
2024-07-22,3439.6,207859.5043,0.0,0.0,1896.0
2024-07-23,3482.51,500568.7811,0.0,0.0,1869.0
2024-07-24,3335.81,275479.0506,0.0,0.0,1864.0
2024-07-25,3175.48,494282.6398,0.0,0.0,1834.0
2024-07-26,3274.61,260237.4641,0.0,0.0,1808.0
2024-07-27,3249.01,231991.9037,0.0,0.0,1808.0
2024-07-28,3270.16,103529.8329,0.0,0.0,1808.0
2024-07-29,3317.66,318471.5055,0.0,0.0,1797.0
2024-07-30,3279.21,197277.1641,0.0,0.0,1762.0
2024-07-31,3232.74,233711.3352,0.0,0.0,1708.0
2024-08-01,3203.4,323285.6105,0.0,0.0,1668.0
2024-08-02,2989.61,385704.0395,0.0,0.0,1675.0
2024-08-03,2903.64,344595.3157,0.0,0.0,1675.0
2024-08-04,2688.92,512064.2612,0.0,0.0,1675.0
2024-08-05,2419.59,2670604.1003,0.0,0.0,1677.0
2024-08-06,2461.33,642283.8038,0.0,0.0,1685.0
2024-08-07,2342.8,630115.4228,0.0,0.0,1698.0
2024-08-08,2682.5,586502.8754,0.0,0.0,1683.0
2024-08-09,2598.78,406739.9611,0.0,0.0,1670.0
2024-08-10,2609.92,171012.3619,0.0,0.0,1670.0
2024-08-11,2555.38,297098.9145,0.0,0.0,1670.0
2024-08-12,2722.3,483414.2506,0.0,0.0,1655.0
2024-08-13,2702.44,325668.6964,0.0,0.0,1670.0
2024-08-14,2661.45,338808.7141,0.0,0.0,1728.0
2024-08-15,2569.89,356546.8059,0.0,0.0,1692.0
2024-08-16,2592.73,270684.1373,0.0,0.0,1691.0
2024-08-17,2614.51,89348.676,0.0,0.0,1691.0
2024-08-18,2612.15,174074.0585,0.0,0.0,1691.0
2024-08-19,2636.36,224867.1336,0.0,0.0,1708.0
2024-08-20,2572.82,281315.8751,0.0,0.0,1735.0
2024-08-21,2630.71,245286.6218,0.0,0.0,1759.0
2024-08-22,2622.88,199063.1196,0.0,0.0,1768.0
2024-08-23,2762.48,401786.4447,0.0,0.0,1762.0
2024-08-24,2768.0,263542.9441,0.0,0.0,1762.0
2024-08-25,2746.13,154527.2352,0.0,0.0,1762.0
2024-08-26,2680.49,211708.1247,0.0,0.0,1762.0
2024-08-27,2457.33,412660.7197,0.0,0.0,1721.0
2024-08-28,2528.33,451266.634,0.0,0.0,1755.0
2024-08-29,2527.61,237002.9632,0.0,0.0,1827.0
2024-08-30,2526.0,338379.1941,0.0,0.0,1814.0
2024-08-31,2513.01,97946.1147,0.0,0.0,1814.0
2024-09-01,2425.72,223127.776,0.0,0.0,1814.0
2024-09-02,2538.01,262632.8385,0.0,0.0,1919.0
2024-09-03,2425.29,224793.1299,0.0,0.0,1947.0
2024-09-04,2450.71,384179.3854,0.0,0.0,1902.0
2024-09-05,2368.81,278549.0969,0.0,0.0,1919.0
2024-09-06,2225.23,643027.111,0.0,0.0,1941.0
2024-09-07,2273.58,219453.2076,0.0,0.0,1941.0
2024-09-08,2297.3,192775.6493,0.0,0.0,1941.0
2024-09-09,2359.5,321698.99,0.0,0.0,1958.0
2024-09-10,2388.52,224382.1729,0.0,0.0,1941.0
2024-09-11,2340.55,282898.3125,0.0,0.0,1963.0
2024-09-12,2361.76,202611.1308,0.0,0.0,1927.0
2024-09-13,2439.19,253888.616,0.0,0.0,1890.0
2024-09-14,2417.79,122931.2302,0.0,0.0,1890.0
2024-09-15,2316.1,174364.1946,0.0,0.0,1890.0
2024-09-16,2295.68,330555.232,0.0,0.0,1896.0
2024-09-17,2341.8,274206.2588,0.0,0.0,1901.0
2024-09-18,2374.75,292917.6008,0.0,0.0,1890.0
2024-09-19,2465.21,326746.032,0.0,0.0,1976.0
2024-09-20,2561.4,340754.5912,0.0,0.0,1977.0
2024-09-21,2612.4,154757.8773,0.0,0.0,1977.0
2024-09-22,2581.0,214266.3257,0.0,0.0,1977.0
2024-09-23,2646.97,333282.0149,0.0,0.0,1999.0
2024-09-24,2653.2,288600.0402,0.0,0.0,2014.0
2024-09-25,2579.95,220343.4293,0.0,0.0,2016.0
2024-09-26,2632.26,278686.3573,0.0,0.0,2091.0
2024-09-27,2694.43,281826.9792,0.0,0.0,2110.0
2024-09-28,2675.21,137230.0342,0.0,0.0,2110.0
2024-09-29,2657.62,160554.3146,0.0,0.0,2110.0
2024-09-30,2602.23,282475.7961,0.0,0.0,2084.0
2024-10-01,2447.79,502828.6804,0.0,0.0,2030.0
2024-10-02,2364.1,317484.735,0.0,0.0,1978.0
2024-10-03,2349.8,314635.9263,0.0,0.0,1941.0
2024-10-04,2414.41,239383.017,0.0,0.0,1928.0
2024-10-05,2414.66,103740.2316,0.0,0.0,1928.0
2024-10-06,2440.03,105752.7096,0.0,0.0,1928.0
2024-10-07,2422.71,300459.5407,0.0,0.0,1907.0
2024-10-08,2440.89,201358.3312,0.0,0.0,1860.0
2024-10-09,2370.47,242082.2725,0.0,0.0,1799.0
2024-10-10,2386.49,257862.9619,0.0,0.0,1790.0
2024-10-11,2439.5,235441.2197,0.0,0.0,1809.0
2024-10-12,2476.4,139637.5062,0.0,0.0,1809.0
2024-10-13,2468.91,120022.8179,0.0,0.0,1809.0
2024-10-14,2629.79,435900.1619,0.0,0.0,1814.0
2024-10-15,2607.41,416285.6663,0.0,0.0,1766.0
2024-10-16,2611.1,260322.4242,0.0,0.0,1676.0
2024-10-17,2605.8,221624.5434,0.0,0.0,1594.0
2024-10-18,2642.17,292444.1153,0.0,0.0,1576.0
2024-10-19,2648.2,105413.7646,0.0,0.0,1576.0
2024-10-20,2746.91,256910.7448,0.0,0.0,1576.0
2024-10-21,2666.7,310674.7232,0.0,0.0,1546.0
2024-10-22,2622.81,265747.713,0.0,0.0,1480.0
2024-10-23,2524.61,352647.7086,0.0,0.0,1445.0
2024-10-24,2535.82,290851.7842,0.0,0.0,1417.0
2024-10-25,2440.62,514799.8822,0.0,0.0,1410.0
2024-10-26,2482.51,248724.8313,0.0,0.0,1410.0
2024-10-27,2507.8,137580.8836,0.0,0.0,1410.0
2024-10-28,2567.48,360605.327,0.0,0.0,1382.0
2024-10-29,2638.8,451915.7025,0.0,0.0,1402.0
2024-10-30,2659.19,460627.126,0.0,0.0,1395.0
2024-10-31,2518.61,403427.2017,0.0,0.0,1388.0
2024-11-01,2511.49,430249.1073,0.0,0.0,1378.0
2024-11-02,2494.23,145961.13,0.0,0.0,1378.0
2024-11-03,2457.73,276009.1197,0.0,0.0,1378.0
2024-11-04,2398.21,306316.9645,0.0,0.0,1374.0
2024-11-05,2422.55,331619.2545,0.0,0.0,1405.0
2024-11-06,2721.87,1002141.3618,0.0,0.0,1427.0
2024-11-07,2895.47,730845.9524,0.0,0.0,1451.0
2024-11-08,2961.75,568864.435,0.0,0.0,1495.0
2024-11-09,3126.21,526719.4212,0.0,0.0,1495.0
2024-11-10,3183.21,865536.7322,0.0,0.0,1495.0
2024-11-11,3371.59,1000093.9664,0.0,0.0,1558.0
2024-11-12,3243.8,973215.7285,0.0,0.0,1634.0
2024-11-13,3187.16,919686.3747,0.0,0.0,1630.0
2024-11-14,3058.82,605780.6662,0.0,0.0,1692.0
2024-11-15,3090.01,519623.6317,0.0,0.0,1785.0
2024-11-16,3132.87,423639.1573,0.0,0.0,1785.0
2024-11-17,3076.0,449818.9575,0.0,0.0,1785.0
2024-11-18,3207.8,640658.4357,0.0,0.0,1756.0
2024-11-19,3107.44,500112.0194,0.0,0.0,1627.0
2024-11-20,3069.97,503607.8336,0.0,0.0,1616.0
2024-11-21,3355.81,974923.3035,0.0,0.0,1576.0
2024-11-22,3327.78,603273.7093,0.0,0.0,1537.0
2024-11-23,3393.91,721024.0009,0.0,0.0,1537.0
2024-11-24,3361.2,479098.0921,0.0,0.0,1537.0
2024-11-25,3414.49,949330.37,0.0,0.0,1529.0
2024-11-26,3324.73,672367.1503,0.0,0.0,1581.0
2024-11-27,3653.28,754573.6485,0.0,0.0,1509.0
2024-11-28,3578.79,560976.425,0.0,0.0,1419.0
2024-11-29,3592.21,425493.2449,0.0,0.0,1354.0
2024-11-30,3703.6,503684.7485,0.0,0.0,1354.0
2024-12-01,3707.61,429089.2633,0.0,0.0,1354.0
2024-12-02,3643.42,737130.569,0.0,0.0,1298.0
2024-12-03,3614.51,678400.2032,0.0,0.0,1237.0
2024-12-04,3837.8,968744.0399,0.0,0.0,1180.0
2024-12-05,3785.2,946493.276,0.0,0.0,1160.0
2024-12-06,3998.87,803855.1146,0.0,0.0,1167.0
2024-12-07,3996.22,283920.02,0.0,0.0,1167.0
2024-12-08,4004.15,251362.1685,0.0,0.0,1167.0
2024-12-09,3712.0,939642.2001,0.0,0.0,1168.0
2024-12-10,3628.25,942206.0337,0.0,0.0,1156.0
2024-12-11,3831.81,461818.7801,0.0,0.0,1106.0
2024-12-12,3881.61,572098.6343,0.0,0.0,1055.0
2024-12-13,3906.8,387765.6873,0.0,0.0,1051.0
2024-12-14,3870.29,265538.9479,0.0,0.0,1051.0
2024-12-15,3959.09,253833.2141,0.0,0.0,1051.0
2024-12-16,3986.24,673351.0723,0.0,0.0,1071.0
2024-12-17,3893.01,450825.9861,0.0,0.0,1053.0
2024-12-18,3626.8,722505.0618,0.0,0.0,1028.0
2024-12-19,3417.01,1078153.4851,0.0,0.0,976.0
2024-12-20,3472.21,1332783.731,0.0,0.0,990.0
2024-12-21,3338.92,475275.82,0.0,0.0,990.0
2024-12-22,3281.83,361920.2495,0.0,0.0,990.0
2024-12-23,3422.53,488253.41,0.0,0.0,994.0
2024-12-24,3493.18,315723.6763,0.0,0.0,997.0
2024-12-25,3497.0,219846.0452,0.0,0.0,997.0
2024-12-26,3335.05,310170.1719,0.0,0.0,997.0
2024-12-27,3333.51,342529.6038,0.0,0.0,997.0
2024-12-28,3404.0,175963.613,0.0,0.0,997.0
2024-12-29,3356.48,156256.8819,0.0,0.0,997.0
2024-12-30,3361.84,420794.6476,0.0,0.0,997.0
2024-12-31,3337.78,303053.1685,0.0,0.0,997.0
2025-01-01,3360.38,190238.5861,0.0,0.0,997.0
2025-01-02,3455.67,338632.8874,0.0,0.0,1029.0
2025-01-03,3609.01,334041.0604,0.0,0.0,1072.0
2025-01-04,3656.88,229266.3133,0.0,0.0,1072.0
2025-01-05,3635.99,155444.1741,0.0,0.0,1072.0
2025-01-06,3687.45,329642.3648,0.0,0.0,1043.0
2025-01-07,3381.31,541543.2874,0.0,0.0,1015.0
2025-01-08,3327.29,584749.9627,0.0,0.0,966.0
2025-01-09,3219.2,501818.4247,0.0,0.0,969.0
2025-01-10,3267.04,454142.1333,0.0,0.0,1048.0
2025-01-11,3282.83,151679.7487,0.0,0.0,1048.0
2025-01-12,3267.3,164879.9709,0.0,0.0,1048.0
2025-01-13,3137.51,845907.5669,0.0,0.0,1093.0
2025-01-14,3225.63,374308.4517,0.0,0.0,1080.0
2025-01-15,3451.52,464188.034,0.0,0.0,1063.0
2025-01-16,3308.05,471282.6787,0.0,0.0,1023.0
2025-01-17,3473.63,518550.1813,0.0,0.0,987.0
2025-01-18,3307.71,634197.1281,0.0,0.0,987.0
2025-01-19,3215.12,1342301.5217,0.0,0.0,987.0
2025-01-20,3284.0,1158354.7814,0.0,0.0,957.0
2025-01-21,3327.54,548706.0513,0.0,0.0,928.0
2025-01-22,3242.6,349240.7498,0.0,0.0,893.0
2025-01-23,3338.21,605592.7225,0.0,0.0,824.0
2025-01-24,3310.09,451524.2752,0.0,0.0,778.0
2025-01-25,3318.77,208559.0415,0.0,0.0,778.0
2025-01-26,3232.61,272165.469,0.0,0.0,778.0
2025-01-27,3182.44,753004.7529,0.0,0.0,761.0
2025-01-28,3077.72,350959.7173,0.0,0.0,746.0
2025-01-29,3113.9,409737.2576,0.0,0.0,726.0
2025-01-30,3247.39,350639.4823,0.0,0.0,715.0
2025-01-31,3300.99,648681.6561,0.0,0.0,735.0
2025-02-01,3117.54,354065.2525,0.0,0.0,735.0
2025-02-02,2869.68,1050805.93,0.0,0.0,735.0
2025-02-03,2879.9,2807979.021,0.0,0.0,738.0
2025-02-04,2731.19,1259594.3919,0.0,0.0,753.0
2025-02-05,2788.25,686593.0429,0.0,0.0,771.0
2025-02-06,2686.64,719459.9571,0.0,0.0,793.0
2025-02-07,2622.1,695467.3612,0.0,0.0,815.0
2025-02-08,2632.46,379685.1509,0.0,0.0,815.0
2025-02-09,2627.18,387166.7911,0.0,0.0,815.0
2025-02-10,2661.19,398173.2716,0.0,0.0,809.0
2025-02-11,2602.59,484196.1435,0.0,0.0,801.0
2025-02-12,2738.27,646295.8959,0.0,0.0,776.0
2025-02-13,2675.87,443769.2853,0.0,0.0,780.0
2025-02-14,2725.95,419895.7862,0.0,0.0,792.0
2025-02-15,2693.04,202971.4295,0.0,0.0,792.0
2025-02-16,2661.41,191231.5314,0.0,0.0,792.0
2025-02-17,2744.05,639739.8197,0.0,0.0,806.0
2025-02-18,2671.99,604863.8737,0.0,0.0,841.0
2025-02-19,2715.5,326154.0202,0.0,0.0,904.0
2025-02-20,2738.04,336735.2544,0.0,0.0,941.0
2025-02-21,2663.0,890440.0604,0.0,0.0,981.0
2025-02-22,2763.22,444989.6669,0.0,0.0,981.0
2025-02-23,2819.69,611002.1222,0.0,0.0,981.0
2025-02-24,2513.52,876876.3707,0.0,0.0,1002.0
2025-02-25,2495.7,1322016.8718,0.0,0.0,1039.0
2025-02-26,2336.37,863087.2133,0.0,0.0,1112.0
2025-02-27,2307.72,637583.9106,0.0,0.0,1159.0
2025-02-28,2237.59,1291539.0557,0.0,0.0,1229.0
2025-03-01,2217.39,446430.7271,0.0,0.0,1229.0
2025-03-02,2518.11,1266684.7748,0.0,0.0,1229.0
2025-03-03,2149.01,1109565.2003,0.0,0.0,1276.0
2025-03-04,2171.51,1257822.3372,0.0,0.0,1262.0
2025-03-05,2241.59,687130.7897,0.0,0.0,1228.0
2025-03-06,2202.2,596908.3935,0.0,0.0,1286.0
2025-03-07,2141.6,782387.2606,0.0,0.0,1400.0
2025-03-08,2203.58,328793.0979,0.0,0.0,1400.0
2025-03-09,2020.41,601671.5882,0.0,0.0,1400.0
2025-03-10,1865.1,1248745.3514,0.0,0.0,1424.0
2025-03-11,1923.43,1171427.9995,0.0,0.0,1436.0
2025-03-12,1908.2,788739.6763,0.0,0.0,1559.0
2025-03-13,1864.59,569537.2622,0.0,0.0,1650.0
2025-03-14,1911.65,375805.7355,0.0,0.0,1669.0
2025-03-15,1937.17,209545.8675,0.0,0.0,1669.0
2025-03-16,1887.0,324766.6564,0.0,0.0,1669.0
2025-03-17,1926.31,334840.4877,0.0,0.0,1658.0
2025-03-18,1931.54,332896.0155,0.0,0.0,1650.0
2025-03-19,2056.06,691809.5034,0.0,0.0,1637.0
2025-03-20,1983.79,401518.9282,0.0,0.0,1635.0
2025-03-21,1965.75,262641.659,0.0,0.0,1643.0
2025-03-22,1980.69,170782.9574,0.0,0.0,1643.0
2025-03-23,2005.99,268707.5233,0.0,0.0,1643.0
2025-03-24,2081.2,477912.8154,0.0,0.0,1652.0
2025-03-25,2066.15,328765.3292,0.0,0.0,1642.0
2025-03-26,2009.52,428975.3286,0.0,0.0,1634.0
2025-03-27,2003.66,360634.8383,0.0,0.0,1621.0
2025-03-28,1896.9,626167.5832,0.0,0.0,1602.0
2025-03-29,1828.08,409769.7555,0.0,0.0,1602.0
2025-03-30,1807.74,327843.4476,0.0,0.0,1602.0
2025-03-31,1822.43,497854.9052,0.0,0.0,1598.0
2025-04-01,1904.98,452989.0974,0.0,0.0,1587.0
2025-04-02,1795.22,750840.7823,0.0,0.0,1583.0
2025-04-03,1817.23,508075.018,0.0,0.0,1540.0
2025-04-04,1816.87,572734.4702,0.0,0.0,1489.0
2025-04-05,1806.01,201716.2696,0.0,0.0,1489.0
2025-04-06,1580.76,979847.0958,0.0,0.0,1489.0
2025-04-07,1553.04,2168796.0067,0.0,0.0,1401.0
2025-04-08,1473.41,891846.1327,0.0,0.0,1342.0
2025-04-09,1669.51,1968530.9138,0.0,0.0,1259.0
2025-04-10,1522.25,911855.3934,0.0,0.0,1269.0
2025-04-11,1566.85,578484.3183,0.0,0.0,1274.0
2025-04-12,1644.18,501867.9033,0.0,0.0,1274.0
2025-04-13,1597.76,580136.6145,0.0,0.0,1274.0
2025-04-14,1623.77,645930.1419,0.0,0.0,1282.0
2025-04-15,1588.78,476178.8915,0.0,0.0,1263.0
2025-04-16,1577.14,611387.8686,0.0,0.0,1241.0
2025-04-17,1583.62,449870.3628,0.0,0.0,1261.0
2025-04-18,1588.6,200409.0359,0.0,0.0,1261.0
2025-04-19,1613.27,223096.3899,0.0,0.0,1261.0
2025-04-20,1587.36,276052.2306,0.0,0.0,1261.0
2025-04-21,1579.57,691486.6667,0.0,0.0,1261.0
2025-04-22,1756.26,1103036.9586,0.0,0.0,1261.0
2025-04-23,1795.07,887545.6316,0.0,0.0,1300.0
2025-04-24,1769.65,483465.0385,0.0,0.0,1353.0
2025-04-25,1784.6,595610.8894,0.0,0.0,1373.0
2025-04-26,1820.88,355068.0442,0.0,0.0,1373.0
2025-04-27,1791.29,340332.6435,0.0,0.0,1373.0
2025-04-28,1799.88,587269.743,0.0,0.0,1403.0
2025-04-29,1797.81,480456.3884,0.0,0.0,1398.0
2025-04-30,1793.61,473523.9877,0.0,0.0,1386.0
2025-05-01,1838.11,537198.7291,0.0,0.0,1411.0
2025-05-02,1842.2,410667.875,0.0,0.0,1421.0
2025-05-03,1833.52,213751.5979,0.0,0.0,1421.0
2025-05-04,1808.86,238254.3564,0.0,0.0,1421.0
2025-05-05,1820.19,342341.0078,0.0,0.0,1421.0
2025-05-06,1817.0,384584.2451,0.0,0.0,1406.0
2025-05-07,1811.11,456170.0705,0.0,0.0,1374.0
2025-05-08,2207.39,1473152.686,0.0,0.0,1316.0
2025-05-09,2345.04,1667041.0382,0.0,0.0,1299.0
2025-05-10,2583.23,979350.1606,0.0,0.0,1299.0
2025-05-11,2514.57,831584.3888,0.0,0.0,1299.0
2025-05-12,2495.47,1068680.9433,0.0,0.0,1304.0
2025-05-13,2679.71,1031355.6465,0.0,0.0,1280.0
2025-05-14,2609.74,830047.1122,0.0,0.0,1267.0
2025-05-15,2548.69,768954.0332,0.0,0.0,1305.0
2025-05-16,2537.12,605953.6919,0.0,0.0,1388.0
2025-05-17,2475.08,494333.2782,0.0,0.0,1388.0
2025-05-18,2497.78,810103.1851,0.0,0.0,1388.0
2025-05-19,2528.14,861747.523,0.0,0.0,1347.0
2025-05-20,2524.19,676989.1747,0.0,0.0,1340.0
2025-05-21,2550.99,1095890.2902,0.0,0.0,1337.0
2025-05-22,2664.82,852555.6669,0.0,0.0,1341.0
2025-05-23,2526.5,971442.4532,0.0,0.0,1340.0
2025-05-24,2530.4,257544.2344,0.0,0.0,1340.0
2025-05-25,2551.22,359890.0299,0.0,0.0,1340.0
2025-05-26,2563.7,362971.1182,0.0,0.0,1340.0
2025-05-27,2660.81,798430.8862,0.0,0.0,1296.0
2025-05-28,2681.6,560095.6833,0.0,0.0,1303.0
2025-05-29,2631.39,811567.2545,0.0,0.0,1353.0
2025-05-30,2531.34,763045.2564,0.0,0.0,1418.0
2025-05-31,2528.06,394537.2521,0.0,0.0,1418.0
2025-06-01,2539.21,332021.7088,0.0,0.0,1418.0
2025-06-02,2607.41,468889.9737,0.0,0.0,1422.0
2025-06-03,2593.36,454383.0439,0.0,0.0,1430.0
2025-06-04,2607.68,502494.8214,0.0,0.0,1489.0
2025-06-05,2414.01,808938.0344,0.0,0.0,1626.0
2025-06-06,2476.1,578843.4974,0.0,0.0,1633.0
2025-06-07,2524.63,264787.6743,0.0,0.0,1633.0
2025-06-08,2509.83,266474.7139,0.0,0.0,1633.0
2025-06-09,2680.13,568726.3025,0.0,0.0,1691.0
2025-06-10,2816.4,1138405.4775,0.0,0.0,1680.0
2025-06-11,2771.61,850210.9324,0.0,0.0,1738.0
2025-06-12,2642.65,699593.3757,0.0,0.0,1904.0
2025-06-13,2579.19,1202176.2972,0.0,0.0,1968.0
2025-06-14,2530.76,331438.9278,0.0,0.0,1968.0
2025-06-15,2547.61,299701.6624,0.0,0.0,1968.0
2025-06-16,2544.17,680429.988,0.0,0.0,1975.0
2025-06-17,2509.95,715930.4081,0.0,0.0,1952.0
2025-06-18,2525.0,504532.1818,0.0,0.0,1874.0
2025-06-19,2521.12,252646.059,0.0,0.0,1751.0
2025-06-20,2406.49,632027.8235,0.0,0.0,1689.0
2025-06-21,2295.73,496783.864,0.0,0.0,1689.0
2025-06-22,2227.7,840155.8295,0.0,0.0,1689.0
2025-06-23,2411.66,744583.8003,0.0,0.0,1674.0
2025-06-24,2448.45,516760.6621,0.0,0.0,1681.0
2025-06-25,2418.49,414894.7387,0.0,0.0,1665.0
2025-06-26,2415.96,463704.0261,0.0,0.0,1553.0
2025-06-27,2423.17,381474.766,0.0,0.0,1521.0
2025-06-28,2435.62,155814.9859,0.0,0.0,1521.0
2025-06-29,2500.09,284291.8057,0.0,0.0,1521.0
2025-06-30,2485.47,440455.714,0.0,0.0,1489.0
2025-07-01,2405.01,351951.0868,0.0,0.0,1458.0
2025-07-02,2570.41,634967.0337,0.0,0.0,1443.0
2025-07-03,2591.25,504943.6592,0.0,0.0,1434.0
2025-07-04,2508.04,452593.02,0.0,0.0,1436.0
2025-07-05,2516.41,157198.0958,0.0,0.0,1436.0
2025-07-06,2570.35,277593.6319,0.0,0.0,1436.0
2025-07-07,2542.29,315707.5272,0.0,0.0,1436.0
2025-07-08,2615.25,370915.7321,0.0,0.0,1431.0
2025-07-09,2768.74,686119.3772,0.0,0.0,1423.0
2025-07-10,2951.29,951896.07,0.0,0.0,1465.0
2025-07-11,2958.22,906839.1689,0.0,0.0,1663.0
2025-07-12,2943.28,348884.8877,0.0,0.0,1663.0
2025-07-13,2972.03,357333.5016,0.0,0.0,1663.0
2025-07-14,3013.62,815552.6496,0.0,0.0,1783.0
2025-07-15,3137.89,863583.7377,0.0,0.0,1866.0
2025-07-16,3371.35,1135950.5831,0.0,0.0,1906.0
2025-07-17,3476.87,974065.8264,0.0,0.0,2030.0
2025-07-18,3546.92,1163823.3977,0.0,0.0,2052.0
2025-07-19,3592.01,381791.9213,0.0,0.0,2052.0
2025-07-20,3756.69,852356.5533,0.0,0.0,2052.0
2025-07-21,3762.33,812074.0534,0.0,0.0,2016.0
2025-07-22,3746.21,870127.3864,0.0,0.0,2035.0
2025-07-23,3628.29,800259.4025,0.0,0.0,2120.0
2025-07-24,3706.94,749459.495,0.0,0.0,2258.0
2025-07-25,3724.96,764606.7261,0.0,0.0,2257.0
2025-07-26,3741.1,407259.7024,0.0,0.0,2257.0
2025-07-27,3872.1,457352.4605,0.0,0.0,2257.0
2025-07-28,3799.0,620994.7463,0.0,0.0,2226.0
2025-07-29,3793.79,584210.4393,0.0,0.0,2109.0
2025-07-30,3810.0,525424.9003,0.0,0.0,1995.0
2025-07-31,3698.39,516088.4503,0.0,0.0,2003.0
2025-08-01,3488.2,783869.1517,0.0,0.0,2018.0
2025-08-02,3393.94,494195.7094,0.0,0.0,2018.0
2025-08-03,3496.74,296347.6758,0.0,0.0,2018.0
2025-08-04,3720.99,463349.9861,0.0,0.0,1970.0
2025-08-05,3612.0,489070.9589,0.0,0.0,1921.0
2025-08-06,3683.31,365309.9205,0.0,0.0,1994.0
2025-08-07,3910.31,631678.9872,0.0,0.0,2008.0
2025-08-08,4009.5,723300.0109,0.0,0.0,2051.0
2025-08-09,4260.62,691932.1048,0.0,0.0,2051.0
2025-08-10,4250.57,494843.8105,0.0,0.0,2051.0
2025-08-11,4223.22,722664.04,0.0,0.0,2038.0
2025-08-12,4590.52,885288.0652,0.0,0.0,2017.0
2025-08-13,4749.3,925931.4988,0.0,0.0,2025.0
2025-08-14,4546.84,1265449.0453,0.0,0.0,2039.0
2025-08-15,4439.47,880409.2591,0.0,0.0,2044.0
2025-08-16,4421.99,358676.5884,0.0,0.0,2044.0
2025-08-17,4472.33,442461.3829,0.0,0.0,2044.0
2025-08-18,4312.99,823188.1269,0.0,0.0,2022.0
2025-08-19,4075.59,831222.7951,0.0,0.0,1964.0
2025-08-20,4336.16,728324.8933,0.0,0.0,1927.0
2025-08-21,4225.3,433836.3992,0.0,0.0,1893.0
2025-08-22,4832.07,1277976.63526,0.0,0.0,1944.0
2025-08-23,4778.4,512442.0888,0.0,0.0,1944.0
2025-08-24,4780.15,780668.77842,0.0,0.0,1944.0
2025-08-25,4376.18,1043917.1659,0.0,0.0,1944.0
2025-08-26,4600.63,834750.2767,0.0,0.0,2041.0
2025-08-27,4506.71,606669.3611,0.0,0.0,2046.0
2025-08-28,4511.21,485243.4027,0.0,0.0,2017.0
2025-08-29,4360.18,679063.8777,0.0,0.0,2025.0
2025-08-30,4373.7,340319.1826,0.0,0.0,2025.0
2025-08-31,4391.83,356586.1861,0.0,0.0,2025.0
2025-09-01,4314.5,513830.0395,0.0,0.0,2024.0
2025-09-02,4326.5,524605.0512,0.0,0.0,1986.0
2025-09-03,4450.46,487091.6861,0.0,0.0,1940.0
2025-09-04,4297.55,471795.7096,0.0,0.0,1963.0
2025-09-05,4307.45,624169.8754,0.0,0.0,1979.0
2025-09-06,4273.14,191166.0686,0.0,0.0,1979.0
2025-09-07,4306.19,169620.8372,0.0,0.0,1979.0
2025-09-08,4306.37,372882.4355,0.0,0.0,2019.0
2025-09-09,4310.09,405485.7821,0.0,0.0,2079.0
2025-09-10,4349.32,506633.9098,0.0,0.0,2112.0
2025-09-11,4458.82,441259.6649,0.0,0.0,2111.0
2025-09-12,4712.16,510777.5402,0.0,0.0,2126.0
